"","Type","Subpopulation","Indicator","Category","NResp","Estimate.P","StdError.P","LCB95Pct.P","UCB95Pct.P","Estimate.U","StdError.U","LCB95Pct.U","UCB95Pct.U"
"105","Basin","ZONE 4","Sodium_Category","(160,1e+06]",10,19.2297276662371,4.13046449431098,11.1341660179662,27.3252893145081,82.6128947976869,17.6116997871734,48.0945975082952,117.131192087079
"106","Basin","ZONE 4","Sodium_Category","Total",58,100,0,100,100,429.610321225378,10.8322931806113,408.379416721401,450.841225729356
"107","Basin","ZONE 5","Sodium_Category","[0,160]",38,67.2725406916383,4.7406071170419,57.981121477382,76.5639599058947,69.410071219988,5.12765908227801,59.3600440937234,79.4600983462526
"108","Basin","ZONE 5","Sodium_Category","(160,1e+06]",21,32.7274593083617,4.7406071170419,23.4360400941053,42.018878522618,33.7673478374363,4.84878511671051,24.2639036399099,43.2707920349628
"109","Basin","ZONE 5","Sodium_Category","Total",59,100,0,100,100,103.177419057424,1.50255225227347,100.232470758079,106.12236735677
"110","Basin","ZONE 6","Sodium_Category","[0,160]",4,7.11931443638761,2.14104852962089,2.92293642917822,11.315692443597,1.51175811870101,0.454960898139732,0.620051143973137,2.40346509342888
"111","Basin","ZONE 6","Sodium_Category","(160,1e+06]",53,92.8806855636124,2.14104852962089,88.684307556403,97.0770635708218,19.7228443449048,0.467133218551556,18.8072800605615,20.6384086292481
"112","Basin","ZONE 6","Sodium_Category","Total",57,100,0,100,100,21.2346024636058,0.128278377988757,20.9831814627526,21.486023464459
"113","Combined","All Basins","Coliform_Total_Category","0",48,11.8692094154941,2.24859343073923,7.46204727537186,16.2763715556163,521.354921876831,97.9650730040771,329.346907046003,713.362936707659
"114","Combined","All Basins","Coliform_Total_Category","1",299,88.1307905845059,2.24859343073923,83.7236284443837,92.5379527246281,3871.14422129485,141.328409117813,3594.1456294316,4148.14281315811
"115","Combined","All Basins","Coliform_Total_Category","Total",347,100,0,100,100,4392.49914317168,101.588399912425,4193.38953809628,4591.60874824709
"116","Basin","ZONE 1","Coliform_Total_Category","0",8,12.327486922494,3.74428985501399,4.9888136589879,19.6661601860001,304.475420446129,91.6794332750067,124.787033104072,484.163807788185
"117","Basin","ZONE 1","Coliform_Total_Category","1",51,87.672513077506,3.74428985501399,80.3338398139999,95.0111863410121,2165.41501513447,133.550666342856,1903.66051899114,2427.16951127779
"118","Basin","ZONE 1","Coliform_Total_Category","Total",59,100,0,100,100,2469.89043558059,96.9165289083341,2279.93752941362,2659.84334174756
"119","Basin","ZONE 2","Coliform_Total_Category","0",7,9.02694136715247,2.80609022953585,3.52710557989247,14.5267771544125,74.3077156837695,22.753786020497,29.7111145716644,118.904316795875
"120","Basin","ZONE 2","Coliform_Total_Category","1",52,90.9730586328475,2.80609022953585,85.4732228455875,96.4728944201075,748.86940114301,34.6086357978201,681.037721425219,816.701080860801
"121","Basin","ZONE 2","Coliform_Total_Category","Total",59,100,0,100,100,823.177116826779,23.5519488335456,777.0161453473,869.338088306259
"122","Basin","ZONE 3","Coliform_Total_Category","0",5,8.73783241022748,3.46053706104336,1.95530440341642,15.5203604170385,48.1245150484262,19.2454892498286,10.4040492539093,85.8449808429431
"123","Basin","ZONE 3","Coliform_Total_Category","1",52,91.2621675897725,3.46053706104336,84.4796395829615,98.0446955965836,502.635819884266,22.7274585886403,458.090819590406,547.180820178127
"124","Basin","ZONE 3","Coliform_Total_Category","Total",57,100,0,100,100,550.760334932692,15.7985461994364,519.795753373705,581.72491649168
"125","Basin","ZONE 4","Coliform_Total_Category","0",10,14.8482819985616,3.91686650515079,7.17136471621482,22.5251992809084,63.0534034694558,16.5611613279511,30.5941237245142,95.5126832143975
"126","Basin","ZONE 4","Coliform_Total_Category","1",47,85.1517180014384,3.91686650515079,77.4748007190915,92.8286352837852,361.597768131163,19.8298479958133,322.731980240466,400.463556021861
"127","Basin","ZONE 4","Coliform_Total_Category","Total",57,100,0,100,100,424.651171600619,10.9921461459577,403.106961041741,446.195382159497
"128","Basin","ZONE 5","Coliform_Total_Category","0",17,30.0472043420303,5.24623556748721,19.7647715753423,40.3296371087183,31.0019299390172,5.4352804105582,20.348976088447,41.6548837895873
"129","Basin","ZONE 5","Coliform_Total_Category","1",42,69.9527956579697,5.24623556748721,59.6703628912817,80.2352284246577,72.1754891184071,5.50587425650872,61.3841738722438,82.9668043645705
"130","Basin","ZONE 5","Coliform_Total_Category","Total",59,100,0,100,100,103.177419057424,1.50255225227347,100.232470758079,106.12236735677
"131","Basin","ZONE 6","Coliform_Total_Category","0",1,1.88045668233714,1.50889723933469,0,4.83784092780505,0.391937290033595,0.314754927019914,0,1.00884561094916
"132","Basin","ZONE 6","Coliform_Total_Category","1",55,98.1195433176629,1.50889723933469,95.162159072195,100,20.4507278835386,0.325844442765642,19.8120845111555,21.0893712559218
"133","Basin","ZONE 6","Coliform_Total_Category","Total",56,100,0,100,100,20.8426651735722,0.126984598377179,20.5937799341617,21.0915504129828
"134","Combined","All Basins","Coliform_Fecal_Category","0",8,0.830042633547182,0.292868073340875,0.256031757577432,1.40405350951693,36.9928455516549,13.0144045261445,11.4850814001766,62.5006097031332
"135","Combined","All Basins","Coliform_Fecal_Category","1",340,99.1699573664528,0.292868073340875,98.5959464904831,99.7439682424226,4419.74757434294,102.369178065565,4219.10767220747,4620.38747647842
"136","Combined","All Basins","Coliform_Fecal_Category","Total",348,100,0,100,100,4456.7404198946,101.427343992416,4257.94647862191,4655.53436116729
"137","Basin","ZONE 1","Coliform_Fecal_Category","1",60,100,0,100,100,2534.13171230351,96.7476960357665,2344.50971248618,2723.75371212084
"138","Basin","ZONE 1","Coliform_Fecal_Category","Total",60,100,0,100,100,2534.13171230351,96.7476960357665,2344.50971248618,2723.75371212084
"139","Basin","ZONE 2","Coliform_Fecal_Category","1",59,100,0,100,100,823.177116826779,23.5519488335456,777.0161453473,869.338088306259
"140","Basin","ZONE 2","Coliform_Fecal_Category","Total",59,100,0,100,100,823.177116826779,23.5519488335456,777.0161453473,869.338088306259
"141","Basin","ZONE 3","Coliform_Fecal_Category","0",2,2.47938237384501,1.47663858267677,0,5.37354081407375,13.6554546664509,8.09194607678308,0,29.5153775417859
"142","Basin","ZONE 3","Coliform_Fecal_Category","1",55,97.520617626155,1.47663858267677,94.6264591859263,100,537.104880266241,18.318840035641,501.200613557835,573.009146974648
"143","Basin","ZONE 3","Coliform_Fecal_Category","Total",57,100,0,100,100,550.760334932692,15.7985461994364,519.795753373705,581.72491649168
"144","Basin","ZONE 4","Coliform_Fecal_Category","0",3,4.370402834411,2.30739476720846,0,8.89281347625575,18.558966839993,9.77713280989881,0,37.7217950194595
"145","Basin","ZONE 4","Coliform_Fecal_Category","1",54,95.629597165589,2.30739476720846,91.1071865237442,100,406.092204760626,14.8544715674454,376.977975479059,435.206434042194
"146","Basin","ZONE 4","Coliform_Fecal_Category","Total",57,100,0,100,100,424.651171600619,10.9921461459577,403.106961041741,446.195382159497
"147","Basin","ZONE 5","Coliform_Fecal_Category","0",2,4.25140190096831,2.76108737497937,0,9.66303371409611,4.38648675517738,2.86421668420572,0,10.0002483001393
"148","Basin","ZONE 5","Coliform_Fecal_Category","1",57,95.7485980990317,2.76108737497937,90.3369662859039,100,98.7909323022469,2.88031861640468,93.1456115500935,104.4362530544
"149","Basin","ZONE 5","Coliform_Fecal_Category","Total",59,100,0,100,100,103.177419057424,1.50255225227347,100.232470758079,106.12236735677
"150","Basin","ZONE 6","Coliform_Fecal_Category","0",1,1.88045668233714,1.50889723933469,0,4.83784092780505,0.391937290033595,0.314754927019914,0,1.00884561094916
"151","Basin","ZONE 6","Coliform_Fecal_Category","1",55,98.1195433176629,1.50889723933469,95.162159072195,100,20.4507278835386,0.325844442765642,19.8120845111555,21.0893712559218
"152","Basin","ZONE 6","Coliform_Fecal_Category","Total",56,100,0,100,100,20.8426651735722,0.126984598377179,20.5937799341617,21.0915504129828
