"","Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"309","Basin","ZONE 2","NitrateNitrite_Total_as_N","Variance",60,10.6795758649926,"5.63693532802663",0,21.7277660911062
"310","Basin","ZONE 2","NitrateNitrite_Total_as_N","Std. Deviation",60,3.26796203542706,"0.862454224822412",1.57758281646072,4.9583412543934
"311","Basin","ZONE 3","NitrateNitrite_Total_as_N","5Pct",41,0.004,"",0.004,0.004
"312","Basin","ZONE 3","NitrateNitrite_Total_as_N","10Pct",41,0.004,"",0.004,0.004
"313","Basin","ZONE 3","NitrateNitrite_Total_as_N","25Pct",41,0.004,"",0.004,0.004
"314","Basin","ZONE 3","NitrateNitrite_Total_as_N","50Pct",41,0.004,"",0.004,0.004
"315","Basin","ZONE 3","NitrateNitrite_Total_as_N","75Pct",42,0.00728256407042183,"",0.004,0.0943278306384493
"316","Basin","ZONE 3","NitrateNitrite_Total_as_N","90Pct",51,0.635831748452481,"",0.0626267103559584,4.48572725802604
"317","Basin","ZONE 3","NitrateNitrite_Total_as_N","95Pct",54,2.64189229831713,"",0.584950126692677,15
"318","Basin","ZONE 3","NitrateNitrite_Total_as_N","Mean",57,0.439364275179985,"0.161703728828283",0.122430790510719,0.756297759849251
"319","Basin","ZONE 3","NitrateNitrite_Total_as_N","Variance",57,3.45423741359391,"2.13254009219407",0,7.63393918988202
"320","Basin","ZONE 3","NitrateNitrite_Total_as_N","Std. Deviation",57,1.85855788545687,"0.573708279112827",0.734110320763275,2.98300545015046
"321","Basin","ZONE 4","NitrateNitrite_Total_as_N","5Pct",20,0.004,"",0.004,0.004
"322","Basin","ZONE 4","NitrateNitrite_Total_as_N","10Pct",20,0.004,"",0.004,0.004
"323","Basin","ZONE 4","NitrateNitrite_Total_as_N","25Pct",20,0.004,"",0.004,0.00515984374775561
"324","Basin","ZONE 4","NitrateNitrite_Total_as_N","50Pct",28,0.00708515909049535,"",0.0056460859030377,0.0548810521180872
"325","Basin","ZONE 4","NitrateNitrite_Total_as_N","75Pct",40,0.108846484554257,"",0.080631193338922,0.116533290382963
"326","Basin","ZONE 4","NitrateNitrite_Total_as_N","90Pct",43,0.119641003751565,"",0.113317790115951,1.76568485491758
"327","Basin","ZONE 4","NitrateNitrite_Total_as_N","95Pct",54,0.136922542015495,"",0.119993241343953,1.77255848403506
"328","Basin","ZONE 4","NitrateNitrite_Total_as_N","Mean",58,0.0862139000438708,"0.028635838430983",0.0300886880520362,0.142339112035705
"329","Basin","ZONE 4","NitrateNitrite_Total_as_N","Variance",58,0.0620155549740567,"0.0478297078651237",0,0.155760059780771
"330","Basin","ZONE 4","NitrateNitrite_Total_as_N","Std. Deviation",58,0.249029225140458,"0.0960323187733223",0.0608093389928762,0.437249111288039
"331","Basin","ZONE 5","NitrateNitrite_Total_as_N","5Pct",44,0.004,"",0.004,0.004
"332","Basin","ZONE 5","NitrateNitrite_Total_as_N","10Pct",44,0.004,"",0.004,0.004
"333","Basin","ZONE 5","NitrateNitrite_Total_as_N","25Pct",44,0.004,"",0.004,0.004
"334","Basin","ZONE 5","NitrateNitrite_Total_as_N","50Pct",44,0.004,"",0.004,0.004
"335","Basin","ZONE 5","NitrateNitrite_Total_as_N","75Pct",44,0.004,"",0.004,0.00592031617527408
"336","Basin","ZONE 5","NitrateNitrite_Total_as_N","90Pct",51,0.00925584036182378,"",0.00581918694357816,0.102993710416503
"337","Basin","ZONE 5","NitrateNitrite_Total_as_N","95Pct",55,0.0136693912639295,"",0.00927871141935738,2.79329689072346
"338","Basin","ZONE 5","NitrateNitrite_Total_as_N","Mean",59,0.0535642918221547,"0.0376172599230088",-0.0201641828240245,0.127292766468334
"339","Basin","ZONE 5","NitrateNitrite_Total_as_N","Variance",59,0.125378099816899,"0.102395116813994",0,0.326068840965098
"340","Basin","ZONE 5","NitrateNitrite_Total_as_N","Std. Deviation",59,0.354087700742202,"0.144590050147694",0.0706964099298808,0.637478991554523
"341","Basin","ZONE 6","NitrateNitrite_Total_as_N","5Pct",27,0.004,"",0.004,0.004
"342","Basin","ZONE 6","NitrateNitrite_Total_as_N","10Pct",27,0.004,"",0.004,0.004
"343","Basin","ZONE 6","NitrateNitrite_Total_as_N","25Pct",27,0.004,"",0.004,0.004
"344","Basin","ZONE 6","NitrateNitrite_Total_as_N","50Pct",28,0.00612132352941176,"",0.004,0.00708682844084563
"345","Basin","ZONE 6","NitrateNitrite_Total_as_N","75Pct",40,0.00860576923076923,"",0.00770352716800443,0.0107033971765091
"346","Basin","ZONE 6","NitrateNitrite_Total_as_N","90Pct",51,0.0125821428571429,"",0.010464281255901,0.116375122605581
"347","Basin","ZONE 6","NitrateNitrite_Total_as_N","95Pct",54,0.0142910714285714,"",0.0124259571212384,0.34
"348","Basin","ZONE 6","NitrateNitrite_Total_as_N","Mean",57,0.0150500988793672,"0.00524857931942619",0.00476307244329009,0.0253371253154443
"349","Basin","ZONE 6","NitrateNitrite_Total_as_N","Variance",57,0.00222787751647012,"0.00164858569773525",0,0.00545904610945904
"350","Basin","ZONE 6","NitrateNitrite_Total_as_N","Std. Deviation",57,0.0472003974185612,"0.0174636845015944",0.0129722047580658,0.0814285900790566
